recommendation_shown_1,recommendation_shown_0,recommendation_shown_2,alias,model_2_id,book_id,model_0_id,decision,team,time,model_1_id
3822,14160,21315,Simon,Hybrid_MeanAllClassifiers,21315,model_2,recommendation_1,MineFromHome,2021-06-14 18:28:33.462000+00:00,teamfivemodel
49179,11563,46187,Jonathan,model_2,49179,first,recommendation_0,team404,2021-06-10 13:25:52.198000+00:00,Hybrid_MeanAllClassifiers
13307,46120,50882,Daniel,intra_bpe_hybrid,65669,classifier,recommendation_1,MineFromHome,2021-06-22 09:01:08.601000+00:00,hybrid_learned_weights
40865,33094,33094,Daniel,third,71586,rule_based,recommendation_2,MineFromHome,2021-06-22 09:48:11.229000+00:00,classifier
22133,22133,34721,TimG,teamfivemodel,8542,model_2,recommendation_2,DataMinerz,2021-06-14 15:19:41.745000+00:00,first
51214,53255,56972,Jakob,rule_based,62732,third,recommendation_0,DataMinerz,2021-06-21 19:39:44.344000+00:00,classifier
68465,20423,50449,Esther Vogt,team404_base_model,29448,teamfivemodel,recommendation_2,DataMinerz,2021-06-14 15:09:23.188000+00:00,first
73962,9014,10189,Jakob,third,77554,intra_bpe_hybrid,recommendation_1,DataMinerz,2021-06-21 18:12:52.675000+00:00,classifier
2079,52367,8985,Keyvan Amiri Elyasi,rule_based,63891,intra_bpe_hybrid,recommendation_0,the dataworms,2021-06-22 08:11:33.669000+00:00,classifier
64655,46382,6015,,Hybrid_MeanAllClassifiers,59734,teamfivemodel,recommendation_2,,2021-06-09 18:30:24.331000+00:00,model_2
4537,9382,23296,Simon,teamfivemodel,72138,lw_bpe_graph,recommendation_2,MineFromHome,2021-06-14 18:24:42.384000+00:00,team404_base_model
67861,41198,3051,Keyvan Amiri Elyasi,Hybrid_MeanAllClassifiers,17465,teamfivemodel,recommendation_1,The Dataworms,2021-06-13 09:59:44.113000+00:00,team404_base_model
26764,36858,36858,roma,third,13880,Hybrid_RS,recommendation_1,flying chicken wings,2021-06-24 11:44:48.333000+00:00,ensemble
35835,7364,24212,Duc,Hybrid_RS,38368,classifier,recommendation_2,DataMinerz,2021-06-25 10:34:06.980000+00:00,intra_bpe_hybrid
54531,67572,64644,gbodnya,Hybrid_MeanAllClassifiers,4089,first,recommendation_2,flying chicken wings,2021-06-12 21:33:41.874000+00:00,teamfivemodel
22666,1216,74843,Iris,model_2,74041,Hybrid_MeanAllClassifiers,recommendation_1,MineFromHome,2021-06-14 17:15:39.110000+00:00,team404_base_model
15258,60262,32431,Esther Vogt,Hybrid_RS,76242,ensemble,recommendation_0,DataMinerz,2021-06-25 06:51:37.465000+00:00,classifier
38212,64423,27595,Mimimi,first,17850,lw_bpe_graph,recommendation_1,The Dataworms,2021-06-15 13:18:35.869000+00:00,teamfivemodel
67982,37163,39810,Keyvan Amiri Elyasi,first,36620,team404_base_model,recommendation_0,The Dataworms,2021-06-15 14:38:24.256000+00:00,content-based_RS
76940,55940,36275,Yueli,team404_base_model,77952,first,recommendation_2,D2G2,2021-06-10 11:44:15.895000+00:00,teamfivemodel
16932,53069,64940,Lars,teamfivemodel,5733,first,recommendation_1,team404,2021-06-16 08:35:02.350000+00:00,lw_bpe_graph
20665,27266,38903,Luis,lw_bpe_graph,65465,Hybrid_MeanAllClassifiers,recommendation_0,MannheimMiners,2021-06-17 15:16:03.024000+00:00,content-based_RS
24015,72456,60464,Yueli,model_2,32110,team404_base_model,recommendation_0,D2G2,2021-06-10 11:45:21.341000+00:00,Hybrid_MeanAllClassifiers
40817,56153,67621,Yossef Elbialy,model_2,68076,Hybrid_MeanAllClassifiers,recommendation_2,Team404,2021-06-12 08:49:16.432000+00:00,team404_base_model
48700,48700,78188,DH,ensemble,8516,classifier,recommendation_1,D2G2,2021-06-25 09:37:40.237000+00:00,Hybrid_RS
21492,13441,74803,Jakob,first,27259,Hybrid_MeanAllClassifiers,recommendation_1,DataMinerz,2021-06-14 15:11:40.131000+00:00,lw_bpe_graph
60103,43625,36202,Jerome,Hybrid_MeanAllClassifiers,45594,model_2,recommendation_0,team404,2021-06-13 11:02:14.388000+00:00,team404_base_model
1781,52801,77821,seb,intra_bpe_hybrid,73973,rule_based,recommendation_0,D2G2,2021-06-23 08:16:02.808000+00:00,classifier
35114,49482,72029,DP,team404_base_model,39971,teamfivemodel,recommendation_0,MannheimMiners,2021-06-16 15:34:08.016000+00:00,model_2
43318,48935,39242,Jonathan,first,18169,Hybrid_MeanAllClassifiers,recommendation_2,team404,2021-06-10 13:27:17.803000+00:00,team404_base_model
47223,57787,55724,Duc,Hybrid_MeanAllClassifiers,39779,teamfivemodel,recommendation_1,DataMinerz,2021-06-14 13:56:38.403000+00:00,team404_base_model
19039,54435,42719,Guszti,model_2,39906,teamfivemodel,recommendation_1,flying chicken wings,2021-06-12 17:08:43.749000+00:00,team404_base_model
32899,39055,29738,Lars,Hybrid_MeanAllClassifiers,21285,team404_base_model,recommendation_2,team404,2021-06-16 08:56:11.127000+00:00,content-based_RS
60094,24095,34163,bbtong,first,27590,model_2,recommendation_0,Mine from Home,2021-06-14 17:40:46.813000+00:00,teamfivemodel
41090,52763,59224,TimG,teamfivemodel,25987,Hybrid_MeanAllClassifiers,recommendation_0,DataMinerz,2021-06-11 14:57:06.367000+00:00,team404_base_model
59859,72149,43587,Zhuoyan,Hybrid_MeanAllClassifiers,27038,model_2,recommendation_2,The Dataworms,2021-06-13 09:07:40.442000+00:00,first
48644,54040,21350,DP,first,28302,model_2,recommendation_1,MannheimMiners,2021-06-11 11:26:23.457000+00:00,team404_base_model
32581,75386,43574,Sascha,team404_base_model,13970,first,recommendation_0,team404,2021-06-09 14:35:12.745000+00:00,Hybrid_MeanAllClassifiers
38766,25146,72074,MarBoe,first,45732,content-based_RS,recommendation_2,MannheimMiners,2021-06-16 15:29:20.329000+00:00,teamfivemodel
37579,53530,3442,Harith,intra_bpe_hybrid,50313,hybrid_learned_weights,recommendation_0,D2G2,2021-06-22 01:03:18.720000+00:00,classifier
65222,54228,27399,Niklas,first,67085,model_2,recommendation_1,DataMinerz,2021-06-08 12:38:50.615000+00:00,teamfivemodel
30675,10356,21740,roma,intra_bpe_hybrid,55057,rule_based,recommendation_1,flying chicken wings,2021-06-24 11:26:41.771000+00:00,third
12507,71097,69023,Jakob,team404_base_model,30628,lw_bpe_graph,recommendation_1,DataMinerz,2021-06-17 13:39:21.409000+00:00,content-based_RS
1264,5863,37877,roma,ensemble,66017,rule_based,recommendation_2,flying chicken wings,2021-06-24 11:59:53.973000+00:00,third
68672,39263,46951,Keyvan Amiri Elyasi,Hybrid_MeanAllClassifiers,46951,team404_base_model,recommendation_0,The Dataworms,2021-06-13 09:18:17.074000+00:00,first
20479,20479,39810,,team404_base_model,35470,first,recommendation_0,,2021-06-09 15:20:24.101000+00:00,model_2
21276,72237,18804,DH,ensemble,30229,classifier,recommendation_0,D2G2,2021-06-25 09:38:10.973000+00:00,hybrid_learned_weights
75967,39127,17877,RR,Hybrid_RS,47684,classifier,recommendation_1,flying_chicken_wings,2021-06-24 13:08:27.297000+00:00,rule_based
77878,52228,50398,Jakob,intra_bpe_hybrid,43032,rule_based,recommendation_0,DataMinerz,2021-06-21 19:30:56.856000+00:00,third
37749,10061,2143,TimG,teamfivemodel,8728,model_2,recommendation_2,DataMinerz,2021-06-14 15:16:21.749000+00:00,first
53305,61470,35157,Jerome,third,43304,classifier,recommendation_1,team404,2021-06-23 10:47:25.715000+00:00,Hybrid_RS
39628,74564,74846,MarBoe,team404_base_model,52685,first,recommendation_0,MannheimMiners,2021-06-11 12:00:22.737000+00:00,model_2
67002,37310,28229,Angie,Hybrid_MeanAllClassifiers,62060,teamfivemodel,recommendation_1,D2G2,2021-06-09 19:05:18.629000+00:00,first
7822,62701,5979,Tim Bleil,model_2,54145,teamfivemodel,recommendation_0,DataMinerz,2021-06-14 13:14:05.364000+00:00,Hybrid_MeanAllClassifiers
24465,56509,25823,Keyvan Amiri Elyasi,team404_base_model,61261,teamfivemodel,recommendation_2,The Dataworms,2021-06-13 09:10:43.254000+00:00,first
43504,43504,58181,Daniel,first,29448,teamfivemodel,recommendation_1,MineFromHome,2021-06-14 21:42:28.319000+00:00,team404_base_model
64995,43431,40598,Guszti,teamfivemodel,3059,team404_base_model,recommendation_1,flying chicken wings,2021-06-12 09:24:51.210000+00:00,model_2
58174,29176,75129,Yueli,teamfivemodel,28302,Hybrid_MeanAllClassifiers,recommendation_2,D2G2,2021-06-15 12:33:33.199000+00:00,team404_base_model
26127,33948,54825,Caioo,team404_base_model,29368,teamfivemodel,recommendation_0,flying_chicken_wings,2021-06-15 13:10:45.284000+00:00,lw_bpe_graph
36365,30415,30415,Zhuoyan,teamfivemodel,56597,lw_bpe_graph,recommendation_1,The Dataworms,2021-06-15 14:10:37.885000+00:00,first
23803,55902,17969,Harith,intra_bpe_hybrid,59092,third,recommendation_1,D2G2,2021-06-22 01:07:12.084000+00:00,classifier
61937,37255,66981,,model_2,72959,teamfivemodel,recommendation_0,MannheimMiners,2021-06-16 08:52:19.398000+00:00,team404_base_model
23153,29971,60882,LF,first,9365,team404_base_model,recommendation_2,D2G2,2021-06-10 21:57:31.018000+00:00,Hybrid_MeanAllClassifiers
39309,7756,144,Duc,team404_base_model,39309,teamfivemodel,recommendation_2,DataMinerz,2021-06-14 14:32:53.426000+00:00,Hybrid_MeanAllClassifiers
63516,15978,53889,RR,rule_based,43877,Hybrid_RS,recommendation_2,flying_chicken_wings,2021-06-22 15:43:15.615000+00:00,intra_bpe_hybrid
23208,68014,71147,Keyvan Amiri Elyasi,Hybrid_MeanAllClassifiers,3031,content-based_RS,recommendation_0,The Dataworms,2021-06-15 14:30:19.342000+00:00,lw_bpe_graph
45700,195,33742,LF,Hybrid_MeanAllClassifiers,14122,teamfivemodel,recommendation_1,D2G2,2021-06-10 22:02:44.419000+00:00,team404_base_model
25233,25233,77653,RR,ensemble,20399,rule_based,recommendation_1,flying_chicken_wings,2021-06-24 12:58:17.599000+00:00,intra_bpe_hybrid
31660,24812,31660,Harith,first,62993,teamfivemodel,recommendation_2,D2G2,2021-06-15 13:00:09.487000+00:00,model_2
67779,43244,43244,Tim Bleil,model_2,6341,first,recommendation_0,DataMinerz,2021-06-14 12:48:37.981000+00:00,Hybrid_MeanAllClassifiers
45316,18064,16280,roma,Hybrid_MeanAllClassifiers,25157,teamfivemodel,recommendation_0,flying chicken wings,2021-06-14 09:40:27.724000+00:00,team404_base_model
36970,6974,73843,Guszti,model_2,52718,first,recommendation_1,flying chicken wings,2021-06-12 09:25:12.290000+00:00,team404_base_model
59106,10195,17577,TimG,first,18424,Hybrid_MeanAllClassifiers,recommendation_1,DataMinerz,2021-06-14 15:21:49.523000+00:00,model_2
11292,60992,18826,Harith,Hybrid_RS,64596,third,recommendation_0,D2G2,2021-06-25 01:20:50.101000+00:00,hybrid_learned_weights
63258,71180,73502,RR,intra_bpe_hybrid,76163,classifier,recommendation_2,flying_chicken_wings,2021-06-22 15:44:31.952000+00:00,third
64640,7178,36490,Caioo,rule_based,22870,classifier,recommendation_0,flying_chicken_wings,2021-06-22 13:32:22.142000+00:00,third
78553,52700,52423,MR,Hybrid_MeanAllClassifiers,60644,team404_base_model,recommendation_2,Mine From Home,2021-06-14 19:40:42.915000+00:00,model_2
3855,21638,31207,Keyvan Amiri Elyasi,rule_based,63103,intra_bpe_hybrid,recommendation_0,the dataworms,2021-06-22 08:42:40.499000+00:00,third
50455,63006,55598,Keyvan Amiri Elyasi,first,28533,content-based_RS,recommendation_0,The Dataworms,2021-06-15 14:45:18.217000+00:00,Hybrid_MeanAllClassifiers
71444,71444,71444,Morris,Hybrid_MeanAllClassifiers,9392,teamfivemodel,recommendation_1,MannheimMiners,2021-06-16 08:57:30.051000+00:00,lw_bpe_graph
78834,47180,54876,Lukas,content-based_RS,45270,first,recommendation_1,Team404,2021-06-16 15:35:45.621000+00:00,teamfivemodel
49241,73347,74363,Sascha,Hybrid_RS,12568,classifier,recommendation_1,team404,2021-06-22 14:41:30.767000+00:00,rule_based
32053,7262,7262,DH,hybrid_learned_weights,45274,intra_bpe_hybrid,recommendation_0,D2G2,2021-06-25 09:29:49.010000+00:00,ensemble
9679,31748,71228,Caioo,Hybrid_RS,3059,third,recommendation_0,flying_chicken_wings,2021-06-22 13:27:24.892000+00:00,rule_based
55074,24479,60079,Jakob,hybrid_learned_weights,6288,intra_bpe_hybrid,recommendation_0,DataMinerz,2021-06-21 17:04:40.220000+00:00,classifier
70423,37877,72105,Lars,Hybrid_MeanAllClassifiers,726,team404_base_model,recommendation_0,team404,2021-06-16 08:48:59.434000+00:00,first
54183,10097,17889,LF,teamfivemodel,10097,Hybrid_MeanAllClassifiers,recommendation_0,D2G2,2021-06-12 07:34:30.185000+00:00,team404_base_model
25385,55483,40957,Duc,team404_base_model,75345,teamfivemodel,recommendation_2,DataMinerz,2021-06-14 14:23:20.580000+00:00,model_2
46557,65163,28800,Sascha,hybrid_learned_weights,43877,third,recommendation_1,team404,2021-06-22 14:56:14.042000+00:00,rule_based
41198,59271,10831,Yueli,Hybrid_MeanAllClassifiers,11550,model_2,recommendation_1,D2G2,2021-06-11 10:16:42.711000+00:00,teamfivemodel
59564,39734,67539,Angie,model_2,62060,team404_base_model,recommendation_0,D2G2,2021-06-09 19:16:32.501000+00:00,first
5094,55835,51217,Jakob,rule_based,59859,classifier,recommendation_1,DataMinerz,2021-06-21 18:11:50.428000+00:00,intra_bpe_hybrid
3738,44950,34708,Sascha,teamfivemodel,2612,team404_base_model,recommendation_0,team404,2021-06-09 14:55:03.997000+00:00,first
33848,22970,18865,MarBoe,teamfivemodel,24706,team404_base_model,recommendation_1,MannheimMiners,2021-06-16 15:41:31.961000+00:00,content-based_RS
19755,19755,74553,Jerome,intra_bpe_hybrid,37797,hybrid_learned_weights,recommendation_0,team404,2021-06-22 13:51:25.327000+00:00,third
2698,7721,46519,Moritz H,team404_base_model,65785,first,recommendation_2,the flying chicken wings,2021-06-15 10:09:28.656000+00:00,model_2
78527,55723,50745,Farida,first,16585,model_2,recommendation_1,DataMinerz,2021-06-08 13:43:44.854000+00:00,team404_base_model
46550,43275,59995,roma,Hybrid_RS,18601,intra_bpe_hybrid,recommendation_0,flying chicken wings,2021-06-22 17:47:44.039000+00:00,classifier
36394,77228,36339,TimG,teamfivemodel,40692,first,recommendation_2,DataMinerz,2021-06-14 15:18:06.725000+00:00,team404_base_model
36970,8893,25146,Geumbich Hwang,Hybrid_MeanAllClassifiers,45732,first,recommendation_2,MannheimMiners,2021-06-12 11:32:06.581000+00:00,team404_base_model
78505,71110,78505,MR,lw_bpe_graph,19801,model_2,recommendation_1,Mine From Home,2021-06-14 19:32:17.458000+00:00,Hybrid_MeanAllClassifiers
32324,11530,20817,Mimimi,Hybrid_MeanAllClassifiers,45501,first,recommendation_1,The Dataworms,2021-06-12 13:01:51.459000+00:00,teamfivemodel
39653,13239,62216,Jonathan,model_2,67848,Hybrid_MeanAllClassifiers,recommendation_0,team404,2021-06-13 20:42:44.271000+00:00,first
44707,55953,10190,gbodnya,teamfivemodel,52884,lw_bpe_graph,recommendation_0,flying chicken wings,2021-06-23 19:40:38.387000+00:00,content-based_RS
59404,45690,61196,Jakob,model_2,22231,team404_base_model,recommendation_1,DataMinerz,2021-06-15 11:53:10.052000+00:00,teamfivemodel
12096,12096,37425,bbtong,first,64237,teamfivemodel,recommendation_1,Mine from Home,2021-06-14 17:37:46.169000+00:00,Hybrid_MeanAllClassifiers
54787,8593,9256,Alina,first,70911,model_2,recommendation_0,MineFromHome,2021-06-12 12:43:59.694000+00:00,team404_base_model
18122,6076,73021,LF,teamfivemodel,47988,team404_base_model,recommendation_0,D2G2,2021-06-10 21:46:45.017000+00:00,first
13379,52112,55605,MarBoe,teamfivemodel,54066,Hybrid_MeanAllClassifiers,recommendation_2,MannheimMiners,2021-06-14 07:09:45.492000+00:00,model_2
69288,25803,50838,Keyvan Amiri Elyasi,intra_bpe_hybrid,27300,hybrid_learned_weights,recommendation_1,the dataworms,2021-06-22 09:05:52.400000+00:00,third
8195,77775,60378,MR,model_2,68253,teamfivemodel,recommendation_1,Mine From Home,2021-06-14 19:39:23.552000+00:00,first
64487,78655,43030,roma,teamfivemodel,55221,Hybrid_MeanAllClassifiers,recommendation_1,flying chicken wings,2021-06-13 09:04:45.822000+00:00,team404_base_model
3746,77342,70796,Harith,hybrid_learned_weights,11265,Hybrid_RS,recommendation_1,D2G2,2021-06-25 01:20:53.934000+00:00,third
13431,11280,16501,Lasse,teamfivemodel,62234,model_2,recommendation_1,team404,2021-06-13 14:28:55.960000+00:00,team404_base_model
62664,53691,9001,Lars,teamfivemodel,9577,content-based_RS,recommendation_0,team404,2021-06-16 09:06:28.051000+00:00,model_2
52414,54619,59615,RR,ensemble,64237,third,recommendation_1,flying_chicken_wings,2021-06-24 12:54:20.545000+00:00,classifier
57036,12469,59341,CC,teamfivemodel,61514,first,recommendation_1,	The Dataworms,2021-06-15 13:56:30.909000+00:00,lw_bpe_graph
20279,74107,55748,MarBoe,model_2,60188,first,recommendation_1,MannheimMiners,2021-06-16 18:18:49.736000+00:00,lw_bpe_graph
33103,66006,45855,roma,rule_based,66360,Hybrid_RS,recommendation_2,flying chicken wings,2021-06-24 12:07:08.248000+00:00,ensemble
32422,43549,36964,Tillman,lw_bpe_graph,63023,content-based_RS,recommendation_2,	team404,2021-06-15 14:37:31.681000+00:00,model_2
10760,5953,50455,Niklas,teamfivemodel,25209,model_2,recommendation_2,DataMinerz,2021-06-09 11:18:22.021000+00:00,team404_base_model
34460,34460,48796,C,Hybrid_MeanAllClassifiers,48796,model_2,recommendation_1,The Dataworms,2021-06-13 13:25:04.133000+00:00,first
29470,60296,78220,Keyvan Amiri Elyasi,model_2,6741,Hybrid_MeanAllClassifiers,recommendation_2,The Dataworms,2021-06-13 09:58:42.557000+00:00,teamfivemodel
70135,42048,7201,Jonathan B,classifier,65088,Hybrid_RS,recommendation_0,DataMinerz,2021-06-25 17:35:36.669000+00:00,rule_based
54183,16316,56148,bbtong,model_2,12,first,recommendation_0,Mine from Home,2021-06-14 17:35:44.343000+00:00,team404_base_model
1263,23603,77713,Simon,first,29972,model_2,recommendation_1,MineFromHome,2021-06-14 18:38:09.560000+00:00,lw_bpe_graph
43933,5913,66240,DH,hybrid_learned_weights,35892,ensemble,recommendation_2,D2G2,2021-06-25 09:35:01.170000+00:00,Hybrid_RS
71281,25958,69536,Guszti,hybrid_learned_weights,56629,Hybrid_RS,recommendation_0,flying chicken wings,2021-06-22 17:46:15.900000+00:00,classifier
49164,18521,37173,DP,teamfivemodel,58820,first,recommendation_0,MannheimMiners,2021-06-16 15:43:04.679000+00:00,Hybrid_MeanAllClassifiers
20936,10522,53412,Jerome,team404_base_model,15581,first,recommendation_0,team404,2021-06-09 15:00:15.839000+00:00,model_2
55835,38374,51523,Esther Vogt,Hybrid_RS,23417,rule_based,recommendation_2,DataMinerz,2021-06-25 12:21:30.164000+00:00,classifier
68717,69139,58973,DH,ensemble,4690,hybrid_learned_weights,recommendation_2,D2G2,2021-06-25 09:39:58.938000+00:00,classifier
67161,51738,21152,Mimimi,teamfivemodel,39766,lw_bpe_graph,recommendation_1,The Dataworms,2021-06-15 13:18:12.234000+00:00,Hybrid_MeanAllClassifiers
14700,73102,16032,Iris,lw_bpe_graph,73973,model_2,recommendation_0,MineFromHome,2021-06-14 17:19:04.255000+00:00,Hybrid_MeanAllClassifiers
69505,46854,18117,Iris,team404_base_model,15854,Hybrid_MeanAllClassifiers,recommendation_2,MineFromHome,2021-06-14 17:13:46.178000+00:00,teamfivemodel
66129,35924,55973,roma,classifier,1103,hybrid_learned_weights,recommendation_1,flying chicken wings,2021-06-24 11:26:15.540000+00:00,Hybrid_RS
42352,8189,35589,CC,team404_base_model,41371,teamfivemodel,recommendation_0,The Dataworms,2021-06-13 08:49:03.475000+00:00,first
38521,24569,23300,DP,content-based_RS,24078,model_2,recommendation_1,MannheimMiners,2021-06-16 16:10:38.929000+00:00,lw_bpe_graph
3163,26066,36594,Alicia,teamfivemodel,62812,Hybrid_MeanAllClassifiers,recommendation_1,Team 404,2021-06-13 11:58:56.670000+00:00,first
33172,59410,64865,roma,hybrid_learned_weights,72088,classifier,recommendation_0,flying chicken wings,2021-06-24 11:43:12.552000+00:00,third
47397,5060,56749,Harith,first,54612,Hybrid_MeanAllClassifiers,recommendation_0,D2G2,2021-06-09 20:58:36.511000+00:00,teamfivemodel
35927,37475,48092,MarBoe,first,1954,content-based_RS,recommendation_0,MannheimMiners,2021-06-16 18:11:40.164000+00:00,teamfivemodel
42700,1071,9927,Lasse,first,9626,model_2,recommendation_2,team404,2021-06-10 09:14:16.614000+00:00,Hybrid_MeanAllClassifiers
3397,54714,19073,Niklas,team404_base_model,52748,first,recommendation_0,DataMinerz,2021-06-08 10:11:16.069000+00:00,teamfivemodel
34062,58556,59848,Alicia,team404_base_model,6288,model_2,recommendation_0,Team 404,2021-06-16 17:02:35.109000+00:00,lw_bpe_graph
45790,47335,44746,Jonathan B,Hybrid_MeanAllClassifiers,78080,teamfivemodel,recommendation_2,DataMinerz,2021-06-14 13:14:31.227000+00:00,team404_base_model
